,Parsed_Text,label
608,for example the us met the eus target of 70 for the employment rate of those aged 15 to 64 by 2010 already in 1995 and the us unemployment rate amounted to just 46 in 2006,0
609,9 furthermore the share of longterm unemployed in the euro area stood at an enormously high level of 468 in 2006 implying that almost every second person in the euro area labour force has been unemployed for more than a year,0
610,at the same time although following a downward trend the youth unemployment rate in the euro area amounted to 162 in 2006,0
611,the unemployment rate has dropped since 2004 from 88 to 76 most recently,0
612,these contribute to the still unacceptably high unemployment rates and still relatively low participation rates in labour markets at levels below international standards,0
613,the unemployment rate at 65 in 2006 is also low by european standards,0
614,7  on the other hand a society with a higher old age dependency ratio and fewer young people around is also one in which young workers who realistically can rely less on publicly funded pension schemes have to accumulate a larger amount of financial and real wealth in order to maintain living standards after retirement,0
615,as i mentioned earlier most households do not have the time the skills and the endurance to manage their retirement savings properly,0
616,the slight improvement in labour utilisation mainly reflects the significant rise in the euro area employment rate from 58 in 1996 to 635 in 2005 accompanied by a decline in the aggregate unemployment rate from 107 to 86,0
617,first of all despite the progress recorded on the labour market side the overall employment rate in the euro area remains low by international standards 635 in the euro area compared with 715 in the us in 2005 and the unemployment rate is clearly too high 86 compared with 51 in the us in 20055,0
618,14  high unemployment rates in the euro area and in particular high youth unemployment rates amounting to 178 in 2005 compared with 113 in the us15 clearly suggest the need to spur not only labour supply but also labour demand,0
619,in 2005 the unemployment rate in these countries stood below 50 while their overall employment rate was above or close to the us level,0
620,for example the unemployment rate has fallen continuously since mid2004 from a peak of 89 to below 8 more recently,0
621,the number of unemployed persons has declined by 15 million over the same period,0
622,in addition the unemployment rate has been on a falling trend employment growth has recovered and employment expectations have remained favourable,0
623,indeed it is no coincidence that in countries where the pension system has been equitably reformed in intergenerational terms youth employment is not an issue,0
624,despite solid performance in terms of employment growth in the past five years partly a result of previous structural reforms the euro area employment rate remains low by international standards especially among older age groups,0
625,slide 15 another positive development in the euro area is that labour participation rates have increased mainly thanks to rising employment rates,0
626,for example the unemployment rate has fallen continuously since mid2004 from 89 to 78 in july this year,0
627,the number of unemployed persons has declined by 15 million over the same period to stand in july below 115 million,0
628,1 this mainly reflects the rise in the euro area employment rate from 615 in 2000 to 636 in 20052 which corresponds to the creation of more than 11 millions new jobs over the same period and to a decline in the aggregate unemployment rate from 105 to 86,0
629,8  high unemployment rates in the euro area and in particular high youth unemployment rates amounting to 178 in 2005 clearly suggest the need to spur labour demand,0
630,despite remaining at still unacceptably high levels especially in some euro area countries the unemployment rate in the whole euro area has averaged around 8½ over the past seven years which is more than one percentage point lower on average than in the 1990s,0
631,some observers have argued that european households prefer to work less in comparison with for example us households thus attributing the relatively low participation in the labour market to some deep behavioural motivation or preferences,0
632,indeed in 2005 the employment rate for workers aged 5564 in the euro area was just twothirds of the corresponding figure in the us,0
633,in addition female labour force participation rates in the euro area could also be supported by specific measures like the adequate provision of childcare facilities aiming at reconciling motherhood with professional life,0
634,the unemployment rate is forecast to remain slightly above 8 which is higher than in any other developed economy,0
635,household saving is very high due to adverse demographic developments and the lack of a social safety net,0
636,1 this mainly reflects the rise in the euro area employment rate from 615 in 2000 to 636 in 20052 being accompanied by a significant decline in the aggregate unemployment rate from 105 to 863,0
637,13  high unemployment rates in the euro area and in particular high youth unemployment rates amounting to 178 in 2005 stresses the need to spur not only labour supply but also labour demand,0
638,looking back progress with labour market reforms in the euro area over the last years seems to bear fruit as indicated by the overall decline in the aggregate euro area unemployment rate from 105 in 1995 to 86 in 2005,0
639,however particularly worrying are the still high level of the unemployment rate of young persons aged 1524 amounting to 178 and the still low rate of employment of older workers aged 5564 standing at just 402 in 2005,0
640,in this context a general improvement in the labour market position of young and older persons is of the utmost importance,0
641,in addition reforms are needed that lead to higher labour market participation and lower unemployment,0
642,labour market policies geared towards greater flexibility and increased incentives to work are contributing to a reduction in structural unemployment and to higher participation rates,0
643,labour utilisation which depends on factors such as average hours worked the unemployment rate and the participation rate  that is the percentage of the working age population who are employed or actively seeking employment  can explain a significant part of the disparities in growth,0
644,moreover the unemployment rate remains significantly higher in the euro area than in the us despite a clear improvement in the last decade,0
645,moreover despite some recent improvements in the most recent decade the unemployment rate is significantly higher in the euro area and has declined less since the mid1990s than in the us,0
646,as far as labour markets are concerned both the total and female employment rates are well below the intermediate target levels set in the lisbon agenda,0
647,on the contrary the unemployment rate has averaged around 8½ over the past six years and has therefore been more than one percentage point lower on average than in the 1990s,0
648,annual employment growth in terms of persons employed has doubled from an average of around ½ in the 1980s and 1990s to slightly above 1 since the start of the single monetary policy,0
649,close monitoring of unit labour cost and wage moderation are also in such cases essential to reduce excessively high unemployment,0
650,furthermore despite declining on average since 1996 the unemployment rate in the euro area remains close to 9 which is not by any measure a tolerable level for a developed economy like the euro area,0
651,the average period spent in unemployment will increase and human capital will be eroded,0
652,what was at first a cyclical increase in unemployment may as a result become at least partly structural in nature,0
653,total employment divided by the working age population was negligible or even negative in most new member states,0
654,this latter variable is determined by the labour force participation rate the unemployment rate and the average number of hours worked,0
655,in most countries there has been some progress with labour market reform over the past decade leading to a small reduction in structural unemployment,0
656,nevertheless labour market flexibility needs to be enhanced further especially in view of the large number of people who are wastefully underemployed or unemployed in europe resulting in individual difficulties and welfare losses to society,0
657,despite however the relative improvement in the unemployment and participation rates in the euro area the unemployment rate is currently still 3 percentage points higher and the labour force participation rate around 8 percentage points lower in the euro area than in the united states see slide 7 on the determinants of labour utilisation,0
658,when looking at the levels however of unemployment and labour force participation rates at which these improvements took place as shown in the two charts on slide 7 it is clear that there is no reason for complacency and there is plenty of room for further improvements on both of these labour market fronts in the euro area,0
659,if we take the decomposition in terms of age and gender of participation and employment rates the situation of working age males is fairly similar across european countries and in the united states see slide 10 showing employment rates by age group and gender,0
660,however if we consider that people might demand more leisure as their real income levels go up it is clear that an increasing use of labour both in terms of employment and hours worked does not necessarily imply a welfare improvement,0
661,take sweden and denmark both countries have already exceeded all eu employment targets including those for women and for older workers and their unemployment rates stand below 6,0
662,as far as the labour market is concerned the total and female employment rates are a long way off the intermediate targets set in the lisbon agenda,0
663,this trend should persist for some time in view of the high level of unemployment in the euro area,0
664,a more courageous attitude could have suggested that labour mobility is entirely desirable,0
665,among the ten unemployment benefit systems tend to be more employmentfriendly replacement ratios are generally lower and benefits are granted for shorter periods than in euro area countries,0
666,recent wage developments have been moderate and this trend is expected to continue for some time to come in view of the still high level of unemployment in the euro area,0
667,total employment divided by working age population has been negligible or even negative in most new member states,0
668,hungary appears to be a notable exception where the improvement of the employment rate has been a more substantial contributor to per capita income growth than in the eu15 as a whole,0
669,recent wage developments have been moderate and this trend is expected to continue for some time to come in view of the continued high level of unemployment in the euro area,0
670,particularly difficult challenges for europe include reducing the high level of structural unemployment including youth unemployment and increasing the relatively low level of labour market participation particularly of older workers that persist in european labour markets,0
671,but more progress of this type is necessary to attract more people into the labour market particularly as europes population becomes older in the face of demographic change,0
672,this scenario is based on the assumption that wages will continue to develop moderately at a time when unemployment is still high,0
673,these policies seem to have contributed to the strong employment growth and to the considerable decline in unemployment during the cyclical upswing between 1997 and 2000,0
674,in this regard a cause for particular concern is that the level of euro area unemployment of young people aged 1524 still amounted to 158 in 2002 despite a significant decline since the mid1990s,0
675,this is all the more problematic as youth unemployment signals a particularly mediocre functioning of that segment of the labour market,0
676,the rate of youth unemployment was more than double that of adult unemployment,0
677,furthermore unemployment was dramatically reduced through a more efficient matching of individuals and job vacancies,0
678,whereas for example significant progress has been made to raise female employment employment growth for older workers aged 5564 would have to substantially exceed its annual average of 17 between 1996 and 2002 to achieve the employment target for older workers of 50 by 2010,0
679,in some countries significant achievements in terms of lower unemployment are already visible,0
680,in the netherlands for instance reforms in social security and the development of parttime and flextime employment have contributed to a substantial increase of the employment rate and the integration of an increasing number of women in the labour market,0
681,demographic change adds moreover further stress to the existing systems by increasingly putting the financial burden on a diminishing number of people in the labour market,0
682,in my view lower participation rates and shorter working hours in europe can be ascribed to a considerable extent more to rigid labour market institutions and the disincentives set by tax and social security systems than to the free choice of individuals to work less or stay unemployed,0
683,this will help to increase the employment opportunities for those who face particular difficulties in the labour market such as women the youngest the oldest age and the lowest educated groups,0
684,output growth became more job intensive towards the end of the 1990s and the estimates of the natural rate of unemployment nairu in the euro zone tend to show a decline in structural unemployment from the mid1990s,0
685,however the high level of average unemployment and the relatively low average employment rate in the euro area which in 2002 was still around 62 compared for example to the united states with almost 75 indicate that much more needs to be done,0
686,first the rate of structural unemployment is unacceptably high and employment growth and labour participation are too low,0
687,high unemployment in some cases combined with poverty is probably the most pressing one,0
688,consequently average annual real gdp growth is projected to approach its potential level in 2005 while unemployment is not expected to fall next year,0
689,labour market reforms should now focus on reducing high structural unemployment and increasing participation and employment rates,0
690,1996 2000 who have calculated that in the face of downward nominal wage rigidity an attempt to reduce inflation from 3 to zero would raise us equilibrium unemployment by 26 percentage points,0
691,therefore a permanently higher rate of unemployment can emerge at a very low rate of inflation,0
692,for instance by reforming labour market institutions it should be possible to reduce structural unemployment,0
693,akerlof dickens and perry 1996 2000 building on the ideas of tobin contended that at very low inflation a permanently higher rate of unemployment can emerge and that consequently a moderate inflation rate may be necessary to grease the wheels of the labour market,0
694,in particular they calculated that in the face of downward wage rigidity an attempt to reduce inflation from 3 to zero would raise the equilibrium rate of unemployment in the united states by 26 percentage points,0
695,more specifically i mean that the downward responsiveness of real wages to the level of unemployment is more limited in europe than in the us,0
696,the unemployment rate in the euro area has declined from almost 11 in 1997 to slightly more than 8 in 2001 which is still too high,0
697,looking ahead it is crucial that social partners continue to adhere to moderate wage developments since this is one of the prerequisites in fostering employment and maintaining a favourable outlook for price stability in the medium term,0
698,this would further expand trend potential growth and thereby create supported by wage moderation the conditions for reducing the high level of structural unemployment in the euro area,0
699,unemployment over a period of 5 years has come down from more than 10 of the working population in the euro area to at the moment 84,0
700,the improvements in the functioning of markets together with wage moderation have contributed to strong employment growth and a considerable reduction in unemployment over the past couple of years,0
701,the potential benefits in terms of higher aggregate welfare and employment growth of reforming euro area labour markets are high,0
702,these include the stronger employment growth and the sharp decline in unemployment rates recorded in the euro area in recent years,0
703,such labour mismatches demonstrate that more reforms are needed not only to increase labour supply and demand and improve job creation but also to increase the likelihood that vacancies be filled and the unemployed find work more quickly,0
704,in addition an unemployment rate still above 8 low levels of labour force participation and uneven labour market performances across euro area countries clearly indicate that further measures need to be taken,0
705,this is also a major condition for employment growth and decline in unemployment,0
706,these reforms together with moderate wage developments have contributed to the strong employment growth and the considerable reduction in unemployment witnessed in many euro area countries in the last cyclical upswing,0
707,however unemployment is still intolerably high and much more remains to be done,0
708,to take an example from the labour market the strong employment growth witnessed in recent years suggests that labour market reforms have been progressing in the right direction and in particular it suggests that the process of wage moderation in the euro area during this period has been beneficial,0
709,at the same time however the need for further reform is evident from the still high and persistent levels of unemployment and from low labour market participation in several euro area countries,0
710,it is therefore particularly important to point to the indispensable role of continued wage moderation in fostering employment and maintaining a favourable outlook for price stability,0
711,in particular improving economic welfare has been associated with longer life expectancy,0
712,employment will be growing will be positive and unemployment will continue to fall although more slowly,0
713,our expectation is that the unacceptably high unemployment figures which we have observed and which were coming down very slowly that the downward trend will continue this year next year very slowly and accelerate further in the year thereafter,0
714,with regard to labour markets unemployment has fallen considerably over the past few years to stand at 83 in april 2001,0
715,the number of unemployed has declined by more than one million compared with april of last year even though most recently the decline in unemployment has actually decreased slightly in seasonally adjusted terms,0
716,an unemployment figure of 83 is however much too high,0
717,unemployment  albeit declining  remains too high,0
718,the area of labour markets is particularly important if the unemployment rate is to be lowered in a lasting manner,0
719,the latter is indicated by a robust growth in employment and a further decline in the unemployment rate,0
720,contrary to the experience of the 1970s the 1980s and the first half of the 1990s the present historically low unemployment rate has not been sparking an acceleration of inflation,0
721,however the degree of labour market flexibility depends not only on regulations and the design of social welfare systems but also very much on education demography national and regional traditions overall mentality and attitudes,0
722,consumer confidence has thus probably been supported by the continuous decline in unemployment which stood at 89 in november 2000 the lowest level since mid1992,0
723,reforms aimed at fostering labour force participation are necessary to offset the low growth in the working age population associated with demographic effects which would otherwise restrain the growth of the labour supply,0
724,the pace of new job creation has remained high and the unemployment rate currently stands at 90 a level not seen since mid1992,0
725,employment grew by 18 in 1999 and by over 2 in the first half of 2000 and since the start of monetary union the unemployment rate in the euro area has fallen by 15 percentage points,0
726,wage moderation has made an important contribution to the progress observed thus far in job creation and in reducing unemployment,0
727,among these challenges numbers the continuing problem of high unemployment,0
728,shortrun deviations from the primary objective which we observed in past months should clearly not be taken as a reason to end the process of wage moderation which has been so effective in contributing to the reduction of unemployment which we observed over the last years,0
729,there is a broad consensus that the larger part of the still high unemployment in the euro area is of a structural nature,0
730,first favourable wage developments will be one key factor to ensure the continuation of robust economic growth and the reduction in unemployment in the medium term,0
731,the structural reform of labour and product markets remains the key to achieving significant reductions in unemployment,0
732,there is by now broad consensus on the fact that the larger part of the still very high level of unemployment in the euro area is of a structural nature,0
733,the current level of unemployment in the euro area despite some decline is still too high,0
734,we will have unemployment falling  not by very much admittedly  but that is not the fault of increased growth but it will be falling,0
735,in the year 2002 we expect on current foresight that the average unemployment figure in europe  i am talking about 2002  will for the first time in many years start with a 7,0
736,thus even in equilibrium it is argued that a permanently higher level of unemployment will prevail under low inflation,0
737,the idea is that even a temporary shock may have permanent effects on unemployment,0
738,in europe  unemployment has risen substantially while labour force participation has stagnated with the result that the percentage of the working age population in employment has fallen by 4 percentage points over the last 30 years,0
739,similarly lasting wage moderation which does not lead to inflation expectations and which takes into account the high level of unemployment within the euro area will improve the outlook for price developments as well as the overall prospects for employment and growth,0
740,structural rigidities in the labour markets for instance and misguided incentives provided by the national social security and welfare systems are considered the major causes of the unacceptably high level of unemployment in the euro area,0
741,in fact wage moderation would help both to contain inflation in the euro area and lead to further progress in employment creation,0
742,continued employment growth and further reductions in unemployment should help to sustain it at this high level,0
743,there is now a broad consensus that the larger part of the still very high unemployment is of a structural nature,0
744,this is a crucial challenge if one wants to significantly reduce unemployment,0
745,over the next months it is particularly important that social partners keep wage increases in line with price stability as well as being supportive of further growth in employment,0
746,the rate of unemployment in the euro area has fallen throughout 1999 but still remains high,0
747,a lasting reduction in unemployment could be achieved only if further progress is made in structural reforms aimed at promoting flexibility on the labour market providing jobs to low skilled workers and facilitating the return to the job market of the longterm unemployed,0
748,even if we see some progress in reducing unemployment in the euro area over recent months this problem is still pressing,0
749,second there are active labour market measures which provide programmes of education training and work experience targeted at the longterm unemployed,0
750,social partners remain principally responsible for reconciling high employment with appropriate wage settlements,0
751,the current situation with regard to employment and unemployment differs indeed widely within the euro area,0
752,price stability is especially beneficial for the less welloff sections of society which often lack sufficient information to protect their savings in a period of inflation,0
753,while there has been some cyclical variation in the average european unemployment rate there has also been an upward trend and the rate appears to have risen with each passing cycle,0
754,moreover the duration of unemployment shows that europes unemployment problem is principally one of longterm unemployment,0
755,long periods of unemployment are often associated with a loss of skills and thus a severe worsening of reemployment prospects,0
756,a significant and lasting reduction in unemployment would clearly be a major economic milestone for a social europe,0
757,unemployment is a waste of resources leaves human potential unused is a source of frustration and ultimately undermines the stability of our societies,0
758,the labour market in the euro area prospects and challenges     net employment growth in the euro area has over a longer period of time been insufficient to bring about a significant and lasting reduction in unemployment,0
759,as you all know for a realistic assessment of the labour market situation it is important to bear in mind that unemployment in the euro area is predominantly of a structural rather than a conjunctural nature,0
760,moreover if one examines the duration of unemployment it is immediately apparent that europes unemployment problem is principally one of longterm unemployment,0
761,long periods of unemployment are often associated with a loss of skills and thus a severe decline in reemployment prospects,0
762,according to oecd figures around half of the unemployed in europe have been out of work for at least a year while the corresponding proportion in the united states is less than 10,0
763,in particular this is true for the high and persistent level of unemployment,0
764,the social partners will remain principally responsible for achieving and maintaining high rates of employment and the link between wage settlements and employment will become even tighter,0
765,although inactivity still remains high the rate of unemployment is now one of the lowest in the euro area,0
766,this concerns in particular the high and persistent level of unemployment which is rightly a source of deep concern,0
767,some countries particularly those with more flexible labour markets more moderate wage increases and better tax and social security policies have managed to avoid the trend of everrising unemployment,0
768,the decline in the unemployment rate from its historical peak at 116 in 1983 to todays 32 is indeed impressive,0
769,there is a broad consensus that unemployment in the euro area is overwhelmingly structural in nature,0
770,in those countries where appropriate structural reform has been implemented and wage growth has been moderate unemployment is either low by euro area standards or is falling relatively rapidly,0
771,in an environment in which the unemployment rate stands at around 10 for the euro area as a whole wage moderation is however not only crucial for maintaining price stability but also for helping to improve the labour market situation,0
772,international experience has shown that labour market reform can indeed be effectively implemented in order to combat unemployment,0
773,since the beginning of the year the rate of unemployment has stabilised at around 10 in the euro area,0
774,in those countries where appropriate structural reforms have been implemented and wage growth has been moderate unemployment is either low by euro area standards or is falling more rapidly,0
775,the high level of european unemployment is rightly a source of deep concern,0
776,since 1970 there has been significant cyclical variation in the unemployment rate in the united states but no upward trend,0
777,at 42 in may 1999 the unemployment rate in the united states is almost the same as it was in 1970,0
778,in contrast average european unemployment appears to have risen with each passing economic cycle,0
779,by the early 1980s the unemployment rates in the united states and europe had broadly converged,0
780,despite recording some decline last year the euro area unemployment rate was 104 in april 1999 more than double the corresponding rate in the united states,0
781,according to oecd figures around half of the unemployed of the european union has been out of work for at least a year while in the united states under 10 of the unemployed have been without work for this long,0
782,europe suffers from intolerably high rates of unemployment,0
783,in general labour market conditions in the euro area are expected to continue to improve in 1999 following a decline in unemployment of around 08 percentage point in 1998 which brought the rate down to 106 in january 1999,0
784,a more sustained decline in unemployment requires much stronger structural reforms in a number of countries,0
785,moderate wage settlements in both the public and private sectors would of course contribute to reducing the high level of unemployment in many parts of the euro area,0
786,unemployment is much higher in the euro area 105 and is predominantly of a structural nature,0
787,among these structural features are wage formation wage and nonwage labour costs and the scale and duration of unemployment benefits,0
788,i note with some interest that in this respect denmark has addressed several structural rigidities in the labour market and achieved by european standards a relatively low unemployment rate although further measures may be warranted in order to maintain this favourable situation,0
789,the proportion of longterm unemployed is generally very high in europe,0
790,around half of the unemployed in the eu have been out of work for at least a year while in the united states for example fewer than 10 of the unemployed have been without work for this long,0
791,likewise the rate of decline in unemployment has continued to slow down at the beginning of this year,0
792,the unemployment rate according to data released by eurostat stood at 105 in february,0
793,let me add at this point that i fully share the concerns about the current level of unemployment prevailing in the euro area,0
794,with unemployment figures we say that there have been some elements that show that unemployment is being successfully fought but we all know that if you reduce on a full time basis the 8hour day in the netherlands we get to 25 unemployment really,0
795,even the most successful experiences however have shown that reducing unemployment is a long and gradual process,0
796,structural unemployment may increase the risk of a deflationary spiral because a longer expected duration of unemployment may imply that households respond more conservatively in terms of increasing savings in the face of a deflationary shock,0
797,in contrast average european unemployment has been on a steadily rising path,0
798,even though the euro area unemployment rate fell last year the january 1999 figure of 106 was more than double the corresponding us rate,0
799,some countries particularly those with more flexible labour markets more moderate wage increases and less discouraging tax and social security policies have managed to avoid the trend of everrising unemployment,0
800,first there are active labour market measures to provide education training and work experience  particularly targeted at the longterm unemployed,0
801,they can help to generate net increases in average employment and should not be criticised as wage or social dumping,0
802,at 44 in january 1999 the unemployment rate in the united states is almost the same as it was in 1970,0
803,despite recording a measure of decline last year the euro area unemployment rate remained at 108 in december more than double the corresponding rate in the united states,0
804,moreover continued wage moderation in both the public and private sectors would contribute to the reduction of the unacceptably high level of unemployment in many parts of the euro area,0
805,moreover responsible wage settlements in both the public and private sectors are necessary to reduce the unacceptably high level of unemployment in many parts of the euro area,0
806,the level of unemployment has remained more or less unchanged over the past few months,0
807,moreover continued wage moderation in both the public and private sectors would contribute to reducing the unacceptably high level of unemployment in many parts of the euro area,0
808,however unemployment in the euro area remains very high at 138 million and is declining only gradually,0
809,also the decline in unemployment after having paused in the summer months resumed with the rate of unemployment decreasing from 109 in september to 108 in october,0
810,in particular i share the deep concerns about the unacceptably high level of unemployment in europe,0
811,the private sector also has its part to play notably by exercising wage moderation given the high levels of structural unemployment in the euro area,0
812,however in contrast to these persistently high levels of unemployment  which are largely structural in origin  the prospects for maintaining price stability are currently very encouraging,0
813,unemployment in most eu countries though showing signs of stabilising remains unacceptably high,0
814,unemployment in most member states though showing signs of stabilising remains high and the situation in labour markets is forecast to remain highly unsatisfactory,0
815,while confidence is rising and energy prices have fallen we expect activity to remain weak in the near term,1
816,second due to supply constraints firms in the manufacturing sector continue to have full order books with a backlog of more than five months slide 5 righthand side,1
817,5  potential output growth may be constrained through different channels,1
818,demandside factors by contrast continue to support production,1
819,that is likely to increase costs and affect production while supply chains are adjusting,1
820,but soaring prices for energy and commodities are likely to hurt activity especially in energyintensive sectors,1
821,we have faced both a series of external supply shocks6 and a deterioration in the terms of trade which have pushed up costs for firms and weakened demand,1
822,7 we have also seen firms react to the threat of shortages by ordering more and earlier than usual which has in turn pushed up inflation along the pricing chain a phenomenon known as the bullwhip effect,1
823,this has restricted aggregate supply while also directing demand towards sectors with capacity constraints,1
824,the reason is that when inflation is high everywhere and supply is constrained firms can more easily pass on cost increases to customers without losing market share to their competitors,1
825,a recent survey finds that almost 90 of global firms are expecting to regionalise their production over the next three years,1
826,at the same time domestic policy choices in china as well as us export controls on key technologies are likely to affect chinas place in the global production network,1
827,a second reason is that firms will try to protect their profit margins from higher energy costs,1
828,this suggests that strong pentup demand created an environment for many firms to boost profit margins,1
829,so if the damage or the constraints to the supply side are significant then the impact of a slowdown in demand on capacity utilisation may be smaller limiting downward pressure on prices,1
830,specifically the unprecedented scale of pipeline pressures means that firms may choose not to pass lower real unit labour costs on to consumer prices to protect their profit margins from higher energy costs,1
831,on the contrary if the hit to the supply side is significant there is even a risk that the output gap turns positive earlier than expected despite weakening demand,1
832,in the recent past elastic global supply has meant that shocks to production or energy have dissipated eventually,1
833,a recent survey finds that around 60 of firms had increased their inventories of critical products by the end of 2021 and almost 90 were expecting to regionalise their production over the next three years,1
834,recent analysis however suggests that firms may use price changes observed along the supply chain to form their expectations,1
835,global supply chain disruptions coupled with surging global demand have pushed up prices sharply for industrial goods along the pricing chain,1
836,the economy has faced a series of negative global supply shocks in the form of surging energy and commodity prices compounded by supply bottlenecks,1
837,the higher cost of imports in turn is eating into domestic demand and pulling production away from full capacity reinforcing the wars negative impact on confidence,1
838,it would level the playing field by allowing intermediaries  including small ones which are typically less able to keep pace with innovation  to offer more technologically advanced products at a competitive price,1
839,there is abundant empirical evidence suggesting that the passthrough of input costs is generally weak in the face of adverse supply shocks such as rising energy costs and strong in response to a favourable demand shock,1
840,4  the optimisation of global value chains led to the production of many critical inputs becoming highly concentrated in certain geographical areas,1
841,the reason is that in an environment of buoyant global demand euro area firms have so far been able to measurably increase their export prices thereby recovering a good part of the transfer of income that resulted from the surge in energy and other commodity prices,1
842,the second and related implication is that many firms have been able to expand their unit profits in an environment of global excess demand despite rising energy prices slide 8 righthand chart,1
843,the resilience of profits is particularly evident in those sectors most heavily exposed to global conditions such as the industry and agricultural sector,1
844,one factor that is continuing to support firms pricing power is the persistence of the current shock global excess demand can be expected to decline only gradually,1
845,before the pandemic the integration of many large emerging market economies into global value chains led to an unprecedented rise in global production capacity weighing on inflation,1
846,they adjust their prices according to changes in global demand and supply  whether they export or produce for the domestic market,1
847,the unusually fast rebound in demand was met with a surprisingly sluggish recovery in supply as production took time to come back online after lockdowns,1
848,during 2021 the fasterthanexpected global recovery  in combination with the asymmetric and idiosyncratic nature of the impact of the pandemic across industries and regions  helps to explain the emergence of sectoral demandsupply mismatches bottlenecks and the jump in energy prices,1
849,however in the middle panel we see that this resilience did not hold for export orders which have declined more than total orders since the war and the covid wave in china are already affecting the external sector,1
850,as business leaders all of you here are grappling with the effects of these multiple crises in one form or another  be it the burden of supply chain disruptions high energy prices or general uncertainty about the economic outlook,1
851,as global supply chains have become progressively leaner and more efficient through justintime production they have also become extremely vulnerable to disruptions in the face of global shocks that affect multiple sectors at once,1
852,but that does not in the first instance mean that they will seek to deglobalise and reshore production,1
853,international firms will still face strong incentives to organise production where costs are lowest but geopolitical imperatives might restrict the perimeter in which they can do so,1
854,22 in the united states almost 40 of members of the uschina business council have moved sourcing due to uncertainties about supply,1
855,regions will increasingly have to source their critical inputs from a smaller pool of potential suppliers that are deemed reliable and in line with their shared strategic interests,1
856,but the growth momentum weakened in the final quarter of last year amid a new pandemic wave driven by the omicron variant the increase in energy prices and supply bottlenecks,1
857,remuneration is found to be one of the most important attributes that affects the potential demand for cbdcs,1
858,in other words support to both demand and supply were necessary to escape the low growth trap,1
859,business expectations for activity in a years time have also slumped foreshadowing lower investment,1
860,historical decompositions are based on a vector autoregression including a bottleneck proxy oil prices hicp neig producer prices industrial production and export and import volumes,1
861,second business investment is likely to be affected,1
862,the exit from the pandemic is characterised by global mismatches between demand and supply  in energy and goods markets in particular  with uneven effects across sectors,1
863,in particular the level of excess capacity in global manufacturing might be structurally diminishing to the extent that china has embarked on a transition from an exportled to a domesticallyfocused economy,1
864,since the 1970s sharp movements in energy prices have been a recurring source of economic dislocations and volatility,1
865,this is leading to a temporary spike in the price level which acts as a tax on consumption and a brake on production over time generating effects akin to an adverse demand shock,1
866,on the supply side manufacturers are facing acute shortages of key inputs which are then being exacerbated by the bullwhip effect  a situation where firms encountering higher demand are placing larger and earlier orders than necessary to ensure goods keep flowing out the door,1
867,this is clear from the fact that inflation is rising but growth is losing momentum in the near term as supply disruptions constrain production and higher energy prices eat into demand,1
868,but there are concerns that the slowdown may be more abrupt and more enduring as the headwinds of higher energy prices and more persistent supply chain disruptions continue to feed through the global and euro area economies,1
869,in a competitive economy supply will eventually catch up with demand even if it takes longer than previously expected,1
870,companies operating at the earlier stages of the valueadded chain are producing at full capacity while firms at the final stages are facing an unprecedented wedge between the amount of orders on the one side and production activity on the other,1
871,at the same time growth momentum is moderating to some extent owing to supply bottlenecks and the rise in energy prices,1
872,however a byproduct of an unexpectedlystrong recovery is that there have been extensive demandsupply mismatches in the global markets for commodities and manufactured goods which have been exacerbated by some sectorspecific supply disruptions including in the semiconductor industry,1
873,however growth momentum is moderating somewhat owing to the effects of supply bottlenecks and the rise in energy prices,1
874,as demand moves towards the sectors of the future supply needs to be able to adjust with it,1
875,the ability to rotate demand from the domestic economy to the rest of the world provided a crucial outlet for producers,1
876,18  but reorganisation of this nature could have implications for the composition of global demand,1
877,there is already evidence that companies hold higher levels of foreign inputs that are more difficult to source20 and changes in these inventories play a key role in the dynamics of international trade,1
878,companies run down inventories when uncertainty rises during recessions  sharply cutting foreign orders21  and trade only recovers when inventories have been stabilised22,1
879,we continue to view this upswing as being largely driven by temporary factors especially the strong recovery in oil prices from the sharp drop in spring 2020 the reversal of the temporary vat reduction in germany and cost pressures arising from temporary shortages of materials and equipment,1
