,Parsed_Text,label
1320,exports decreased significantly owing to a sharp downturn in overseas economies,1
1321,the buildup in input price pressures across sectors driven in part by elevated global commodity prices remains a concern,1
1322,"many business observers now believe
that these newer technologies are not only reducing the cost of transforming inputs into outputs but
also decreasing interaction costs the costs incurred in getting different people and companies towork together to exchange goods and services",1
1323,onshoring of production and reinforcing of strategic value chains,1
1324,"this phenomenon is known as dutch dise ase very high prices for one export sector can 
crowdout competitiveness in other export sectors",1
1325,firstly with the help of new technologies companies improve their existing processes and create new products services and distribution channels,1
1326,the effective capacity of production facilities hasincreased substantially in recent years in response to strong final demands and the influence ofcost reductions possible with the newer technologies,1
1327,weak global demand is limiting the growth of our exports and the associated uncertainty is holding back business investment in structures equipment and software,1
1328,one such force is a shock to the cost structure of firms deriving for instance from fluctuations in import prices,1
1329,"greater 
exposure to internal as well external competition proved to be instrumental in building confidence among the indian companies to compete with foreign competitors in world market",1
1330,we looked at 31 categories of canadas nonenergy exports and found that about half of them were underperforming relative to what youd expect given the state of foreign demand and the exchange rate,1
1331," second competitiveness has improved slightly mainly as a result of decreases in 
production costs",1
1332,"partly due to strong demand fo r thai products abroad the average capacity 
utilization rate for the first five months of this year was the highest since the 1997 crisis",1
1333,could we expect more demand from these countries this year,1
1334,"as i have remarked on other occasions strategies to improve production and 
distribution processes to exploit the contribution of new technologies in full must be rapidly 
put into practice",1
1335,"this blunts 
the growth bolstering effect  of lower commodity prices",1
1336,if the difficult exchange rate situation persists companies may consider relocating production capacity to other regions,1
1337,"i find these trends particularly vexing at a time when 
global demand growth most likely has slowed",1
1338,but on the other they may increase firms leverage since companies would have to invest in these new production processes to replace their existing technologies,1
1339,rather it should be promoted from the viewpoint of creating an internationally competitivemarket and making the market attractive to domestic and overseas participants,1
1340,ideally production and demand each face and respond to without distortion or impediment underlying relative costs,1
1341,skyrocketing commodity prices led to higher costs for producers which in turn got passed on as higher prices for consumers,1
1342,"it is driven by firm strategies to exploit competitive advantages internationally use
favourable local inputs and infrastructure and locate in final markets",1
1343,this is beginning to affect theprofits of materials manufacturers in japan and as a result some of these firms are planning to curtailproduction,1
1344,new orders for equipment and software hesitated in the middle of 2000 and then fell sharply as firms reevaluated their capital investment programs,1
1345,there may even be special circumstances that make production most effective under limited competition,1
1346,"it was primarily a  stronger growth  in investments  in stock  and to some  
extent  exports  that came as a surprise",1
1347,this results in a lower trade intensity of demand,1
1348,when the cutback in stocks gradually reaches an end companies can increase production again without waiting for demand to increase,1
1349,business fixed investment paced by spending on producers durable equipment rose atmore than a 22 percent annual rate in the first quarter and by nearly a 13 percent annual rate inthe second quarter,1
1350,"reflecting growing 
production capacity constraints caused by active production activities business fixed 
investment  especially in the export manufacturing sector  recorded high growth however 
the level of investment remained below the scale of cash flow",1
1351,"the strong growthhigh
productivitylow inflation  record of the united states over the past nine years has much to do with
the systematic efforts of us businesses since the 1980s to restructure their operations and invest
heavily in machinery equipment and software that embody the latest technologies",1
1352,"exporters should look at those areas in their production processes where 
they can attain efficiency gains and improve prod uctivity",1
1353,the industry grew at double digits last year as it has for the previous five years despite global economic uncertainties and market volatility,1
1354,business activity is expected to have continued improving during the third quarter driven by the strength of final demand and favourable financial conditions,1
1355,"one of our imm ediate objectives is enhancing the economic 
capacities that improve the competitiveness of our products and benefit more from foreign 
demand",1
1356,4 for example business investment in new equipment has historically been highly correlated with the capacity utilization rate which remains relatively low,1
1357,this is because the whole region will be more closely knitted not only in terms of physical connectivity but also in terms of shared production networks,1
1358,"there is abundant empirical evidence suggesting that the passthrough of input costs is generally weak in the face of adverse supply shocks such as rising energy costs and strong in response to a favourable demand shock3
so for firms to be able to raise their prices in the way they are doing it today they need to be operating in a market environment in which demand is strong and hence pricing power is high",1
1359,"but the pace of growth eventually slowed when full or nearfull
exploitation of the newer technologies was achieved",1
1360,"that creates market opportunities for other economies as well as competitive threats and is likely to result in further structural change as businesses adjust to changing patterns of demand 
and supply",1
1361,"firms have been 
relocating their production sites overseas at a faster pace and global ma activity has been 
actively taking place",1
1362,given solid global growth demand for goods and services from norwegian export companies may remain at a high level,1
1363,"in the fourth scenario though higher us savings rate reduces demand for chinese products china successfully moves part of its excess capacity including its manufacturing 
capacity to other developing countries through its going global investment strategy",1
1364,in the current environment of excess capacity and intense global competition most businesses simply do not have the ability to raise prices,1
1365,"investment in 
equipment has not only remained the most dynamic component of demand but it also moved on a 
rising path in the first half of the year",1
1366,"they are also attributable to japanese firms activities to transfer production 
sites overseas",1
1367,for instance we can expect some parts of the manufacturing process to move offshore to lowercost venues,1
1368,"finished product
prices  held up overall despite the continuing high level of competition",1
1369,experience of investment behaviour in the past may be a further indication that the pickup of investment in machinery and equipment will be modest,1
1370,in view of the fact that the business sector competes with manufacturers in other countries it is of course another disquieting finding,1
1371,"moreover as they  seek to reconstruct their supply chains 
some firms could consequently speed up the process of shifting their production bases to overseas locations",1
1372,to document this reliance your next slide shows that the share of parts and components in other asian economies exports to china the middle green bars is much greater than their share in exports to the rest of the world the right blue bars,1
1373,these sectors are benefiting from higher  world prices for their products,1
1374,"companies that have spare capacity within their business should be able to use these 
underutilised resources to increase output relatively cheaply",1
1375,"as the main engine for generating 
domestic production and export growth",1
1376,"indeed 
global imbalances were not just the result of cyclical factors such as business cycle fluctuations changes in oil and other commodity prices etc",1
1377,"therefore there is less additional 
demand to offset the competitiveness effects",1
1378,"with energy and other commodities accounting for about 45 per cent of our total exports and some 13 per cent of all valueadded economic activity 
these relative price movements have led to a substant ial improvement in our terms of trade",1
1379,many disappeared to be replaced over time by new firms exporting new goods and services,1
1380,"other more indirect channels may exist including the possibilities that trad e promotes productivity 
growth and thus lower costs and that global demand conditions influence domestic pricing decisions",1
1381,however some of these products have disappeared from the export list owing to poor enabling environment,1
1382,"however further factors dampening investment activity are pressure on profit margins and the continued overcapacity in parts of 
the manufacturing industry",1
1383,"the declin e in prices may reflect  
high product ivity growth in the produ ction of some goods an d large investments to increase  
production capacity particularly in c hina",1
1384,to give one example china in an effort to rebalance its growth model wants to invest abroad,1
1385,growth in the global economy is projected to remain high resulting in both high demand and favourable prices for the norwegian export sector,1
1386,"about half of chinas trade is socalled processing trade that is components and materials 
are imported mostly from other asian countries processing or assembly is done in china and the 
finished product is reexported",1
1387,potential growth is normally defined as the aggregate growth that can be achieved when utilisation of all production factors is normal over time,1
1388,"moreover because all computer producers are faci ng a stronger global market us producers can 
charge more for their output at home as well",1
1389,"this could imply that canadas exports which were already slightly weaker than anticipated in the second quarter could continue to be 
affected by slower growth in global demand",1
1390,what this did was to reduce production costs at the aggregate level and increase asias comparative advantage,1
1391,the positive signals come from an unusually strong growth in productivity during the slowdown in activity which indicates that the us industry has managed to adapt its production structure in an impressive manner,1
1392,"on 
the other hand although gross fixed investment in july continued expanding at a significant 
pace imports of capital goods during the third quarter fell",1
1393,two key factors need to be mentioned in this regard namely the unfavourable climatic conditions which had a considerable impact on the agricultural sector and the challenging trading environment encountered by the mining sector,1
1394,the industrial world may well muddle through for a while before it figures how to harness and monetize as well as measure new technologies,1
1395,"at the same time demand is normally affected as
well and there is a risk of this getting out of step with the stronger growth",1
1396,"at least some of the deceleration may reflect a sl owing pace of technological improvementthat is 
lessrapid downward shifts in the supply curve of capi tal goods",1
1397,when we spoke with executives in our most recent business outlook survey we heard that companies that are benefiting from stronger us demand are starting to feel capacity pressures and a growing share of exporters tell us that capacity constraints would limit their ability to meet a sudden increase in demand,1
1398,"no one knows better than you that manufacturing needs to become ever more 
productive to prosper in a world of steadily falling prices and relentless international 
competition",1
1399,thereafter however they are expected to increase firmly again on the back of firm expansion in global demand particularly for digitalrelated goods,1
1400,production and imports of investment goods are growing,1
1401,overseas investment provides an important gateway for domestic businesses to enter the global marketplace and in recent times india has taken some significant steps to make its presence felt in the global arena,1
1402,this is driven by the increase in commodity prices as well as supply constraints arising from production failing to match the rapidly increasing demand,1
1403,more importantly higher valueadded goods and services tend to require more credit for more advanced production equipment and technology,1
1404,"in aggregate the world price of new zealands commodity exports rose almost 14 per cent in the year
to april 2001 and almost 23 per cent over the two years to april 2001",1
1405,"there are various challenges facing smes which inter alia  include nonavailability 
of timely and adequate finance availability of raw material technological obsolescence lack 
                                                
 
1 tfp has been defined as the portion of output not expl ained by the amount of inputs used in the production 
process and essentially captures how efficiently and in tensely the inputs are utilized in production process",1
1406,"these measu res created a favourable 
environment for industry to upgrade its technology and build up capacity in order to cater to 
growing domestic and external demand",1
1407,prices of ict goods and services information communications and technology have fallen worldwide as unit costs have fallen and supply has expanded,1
1408,productivity depends on investments by companies and can rise significantly when new technology is deployed,1
1409,this is the result of a number of factors primarily the drop in investment in the resource sector but also the rise in the price of imported capital which negatively affects investment in all industries,1
1410,"working in the other 
direction it is likely that export volume growth will begin to strengthen as the capacity being installed in the resource sector is used",1
1411,the underperfor mance of our exports is due in part to weakness in foreign demand,1
1412,efficient resource allocation will be realized only when individual firms pursue their economic activities such as production and investment through market mechanisms,1
1413,last year german businesses exported goods and services with a total value of almost 1600 billion around the world,1
1414,"the competitive position of these enterprises is also constrained by their ability to introduce 
more efficient production processes",1
1415,"we were also taking account of the sharp drop in 
investment that has taken place particularly for machinery and equipment",1
1416,slower growth there and in particular falling demand for commodities has impacted on our growth levels,1
1417,"the latter reduces growth in exporting industries 
and increases competition for domestic firms",1
1418,it found that many goodsproducing value chains are becoming less tradeintensive as they locate closer to their customers,1
1419,that adjustment was characterized by sharp reductions in business investment and pronounced liquidations in business inventories and was compounded by the simultaneous economic difficulties of some of our major trading partners,1
1420,"the initial setback to exports in the categories of it electrical and electronic products has been offset by 
growth in nontraditional exports and diversification of trade to newer markets so much so 
that asian exports grew by double digits in a number of countries",1
1421,also the regional integration in industry has the capacity to generate growth of productivity to better compete with the imports and contribute to the growth of regional exports,1
1422,"in this new 
landscape foreign companies optimally deployed their production sites and distribution 
channels to create value added making greater use of outsourcing for cost efficiency",1
1423,chinas exports now account for 14 percent of the worlds total compared with only 4 percent 15 years ago,1
1424,and we are hearing from our contacts in industry that it is also spurring private businesses to invest in new equipment to support that activity,1
1425,"the constraints are related 
to production capacity flexibility in balancing the mounting demand primarily stemming from an 
unchanged and unfavourable investment climate and t he highcost economy",1
1426,the first one relates to the incentives for business to innovate and invest in new technology,1
1427,"one possible explanation is that in an economy 
based heavily on the production of services firm s have been putting their teams to work on 
marketing and sales to drum up business against a backdrop of weak overall demand",1
1428,"in 2010 this map has changed wit h the global shift in manufacturing to asia with 
china accounting for 9 out of the top 25 bilateral trade routes by value",1
1429,therefore during this period of transition in business strategy the pace at which production is shifted overseas will generally accelerate compared to the past average,1
1430,this forced them torelocate their production bases overseas while shifting their domestic production to new productsfor which they have a comparative advantage,1
1431,"i have highlighted ten challenges that we need to address in 
order to accelerate output growth with focus on the quality of growth",1
1432," we are also monitoring developments in china to see if  we would see a slowdown 
or a return to strong growth that together with a recovery in the us could push 
global commodity prices higher",1
1433,another adjustment concerns activity in the non resource sector particularly exports,1
1434,it requires appropriate solutions starting with easy access to modern inputs and then selling the produce in most remunerative markets,1
1435,while production and availability have been increasing the growth rate shows relatively high volatility raising the prospect of price surges in the face of steadily increasing demand,1
1436,"leverage is still high and weak demand for 
advanced economy exports could persist for some time",1
1437,"the growing consumer market and the expansion of production 
networks in asia will continue to be a major driving force in promoting this increased intra
regional trade",1
1438,some manufacturing segments in other parts of the world are also facing excess production capacity and profitability is low,1
1439,we are benefitting from strong demand for our exports  especially ee and commoditybased products,1
1440,"firms in advanced economies proactively engaged in strategic global allocation of production 
sites in order to ensure the most efficient means of production",1
1441,excessively large fluctuations in outputcan entail high economic costs,1
1442,"in recent years however japanese firms hav e become better adapted to the situation and a 
new international division of the production process concentrated in asia has been established",1
1443,"growth had come to be increasingly driven by dome stic demand as external competitiveness 
deteriorated",1
1444,"in tandem canadian business needs to improve its competitiveness source new suppliers and prepare to manage in a more volatile 
environment",1
1445,"thus at first the 
exporting industry might not be doing too badly and export prices remain unaffected",1
1446,"such information 
is used in an extensive way in order to assess  the economic situation and shortterm prospects 
for output demand and prices",1
1447,now these countries are in a downturn with a high level of spare capacity and with a need to improve competitiveness,1
1448,however it does indicate problems with regard to the competitiveness of business enterprises,1
1449,east asia plays an important role as the global supplier of itrelated goods,1
1450,"the industry structure in hordaland is very similar to the rest 
of the country",1
1451,"east asian intraregional trade has grown rapidly 
since the turnofthecentury with the formation of a vertically integrated division of labor 
centering on parts and components",1
1452,"the business 
model developed in this environment at the ti me was based on longterm stable business 
relationships and put emphasis on mass production and the sale of lowpriced highquality 
products for the domestic market and advanced economies",1
1453,this alternative rested on a persistentlystrong belief in a high potential growth rate with investment in new technology continuing to play animportant part,1
1454,"however the pac e of 
increase in overall bus iness inves tment is  likely to remain modes t as long as  uncertainty regarding a 
recovery in exports and production remains",1
1455,businesses all over the world were impacted in general due to demand slump,1
1456,internally the price of nontradable goods should fall more to stimulate demand for them,1
1457,our analyses suggest that firms will expand their production capacity once again in 2017,1
1458,"it does seem likely however that the rapid advances in information technology will also have a major
impact on future production and distribution processes in sweden",1
1459,"these could be for instance sudden increase s in companies production costs due to soaring 
commodity prices andor energy prices",1
1460,countries that compete with china as exporters of manufactures and recipients of direct foreign in vestment feel that they will be overwhelmed,1
1461,this means that domestic equipment investment in 2013 will probably stagnate,1
1462,"companies in these countries will 
then easily be able to increase production",1
1463,late in the year there was a welcome pickup in investment in machinery and equipment but there is still a long way to go to get back to the level of investment before the pandemic which itself was low by historical standards,1
1464,"this is
evidenced by the remarkably strong performance of the export sector since 1973 as well as by the
favourable trend of our terms of trade which showed an average improvement of 08 per year",1
1465,on the activity side a wide range of indicators show a broadening and strengthening of demand and production,1
1466,it would appear however that some of this stronger growth reflects the effects of temporary factors such as the impact of the us cashforclunkers program on c anadian automotive production,1
1467,however in the longer run exports are expected to tend to mark a fall rather than a clear increase given the decline in expected growth in emerging and commodityexporting economies protracted low commodity prices and the resulting excess in production capacity related to materials and energy,1
1468,"with commodity prices having come off their highs 
and manufacturers problems with supply chains well along toward resolution growth in the second half of the year seems likely to be more rapid than in the first half",1
1469,"large firms are likely to face a greater degree of uncertainty in their outlooks regarding their sales prices thus the number of  dont know  
responses tends to increase over a longer projection period  probably because of 
the direct exposure to fierce global and domestic competition in final product 
markets",1
1470,"as a result of production capacity shortfalls of 
exporting countries in the short run and these countries reluctance to increase their 
production capacity prices sometimes display excessive increases in the event of a setback in supply",1
1471,"developments were very uneven among the different 
industries with the increase in productivity in it user industries being much less impressive despite 
large investments in it products than that in the it producer sector",1
1472,we do four things at internationally competitive prices tourism international business rum and green energy and the foreign exchange we earn and save from these is used to fuel the imports we need for production and consumption,1
1473,after such a prolonged period of massive capital investment there was a very sharp falloff in capital spending by us businesses during 2001,1
1474,"last business investment spending has been depressed by a weak and uncertain sales 
outlook tight credit conditions and significant unused capacity",1
1475,that growth potential could be greater than we thinkif businesses find new ways to engage with gvcs and develop new products and processes to make them more productive and competitive,1
1476,supply bottlenecks will likely hinder the quick expansion of production in some industries in the next few months and raise some costsin some cases significantly,1
1477,robust business investment in equipment and intangibles continued in the second quarter and indicators suggest another gain in the third quarter,1
1478,enterprises which have a viable business model and which produce competitive goods and services must also be able to finance their activities,1
1479,in this period the strong course of economic activity in china and india two countries that account for a significant share of global commodity demand reinforced the upward trend in commodity prices,1
1480,due to the simultaneous impact of demand and supply factors as well as global uncertainty on investment it is difficult to assess their relative importance,1
1481,"as we mentioned in our latest quarterly bulletin published in june the recorded decline in export
volumes contributed to a slowing down in domestic growth from 3 per cent in the fourth quarter of lastyear to 2 per cent in the first quarter of this year",1
1482,such economies depend on foreign exchange for their growth so the growth strategy must focus on increasing the productivity of the merchandise exports and services in which the country has a demonstrated competitive advantage enhancing the product and moving up the value chain and investment in value added products,1
1483,"before this recent quantum jump in
information availability businesses had limited and less timely knowledge of customers needs and of
the location of inventories and materials flowing through complex production systems",1
1484,"in such circumstances high levels of capacity utilization were good predictors of
resource tightness which was likely to translate into pricing pressure",1
1485,"a growin g number of firms are looking to cut costs by 
importing more inputs",1
1486,likewise the increasing interconnection among the gms countries can help expand production potential and economic opportunities by utilizing each others spare capacity,1
1487,on the other hand we are still seeing weak growth in canadas net exports,1
1488,all these initiatives have opened a whole new world of opportunities for industry and businesses,1
1489,"optimisation of the installed productive capacity utilisation 
optimisation of the installed productive capacity utilisation means taking advantage of the 
investment made todate increasing production going in search of new markets and new clients",1
1490,however it also implies that the wedge weve observed between exports and foreign demand persists to some degree,1
1491,the increased regional demand for our products provides a challenge to firms and households to increase output and take advantage of the high international commodity price developments,1
1492,"technological ad vances in the itproducing sector  that is 
multifactor productivity  and associated investment s in more and better production equipment capital 
deepening started things off",1
1493,hence there are immense opportunities arising from increased prices and resultant increase in production,1
1494,"at present firms are 
working to repair or rebuild supply chains by for example seeking to secure alternative 
suppliers including from overseas and reviewing product specifications",1
1495,"exportoriented activity must 
become relatively more profitable than production for the domestic market alone",1
1496,but i think a more natural place to look is at international trade because companies that use trade to increase specialization also increase their productivity,1
1497,"nonmanufacturing firms which have relatively little ac cess to the global market are also experiencing 
a severe market environment",1
1498,"as we have seen exporter s have strong incentives 
to be productive so that they can take advantage of access to our markets and thus they will make the 
investments needed for growth",1
1499,outsourcing consists in renouncing manufacturing or services in a given company and obtaining such goods or services from another company that may be located in the same or another country,1
1500,the industry must secure the former for its future expansion or else it will continue plateauing,1
1501,"in addition emerging economies are 
now regarded not only as production sites for manufacturers but also as locations for software development centers or call centers for nonmanufacturers",1
1502,asbuying selling and comparing prices at a distance has become easier producers of all kindsof goods and services have found themselves in a more competitive environment with lessindependent pricing power than they used to have,1
1503,"growth is strong in export 
sectors without such limits but their share in total exports is still small",1
1504,despite the recouping of losses in international competitiveness exports have yet to record the anticipated upward dynamics,1
1505,these same global developments have also weighed on business investment by limiting firms expected sales thereby reducing their demand for capital goods partly as a result recent indicators of capital spending and business sentiment have been lackluster,1
1506,"on the other hand a producer also has an 
incentive to cut back on his or her production when the market price is lower than the equilibrium price",1
1507,"these companies generally view domestic and foreign 
suppliers as competitive in the same way that they  view domestic suppliers as competing with each 
other",1
1508,and real investment in equipment and software while not rising at the torrid pace of 2000 appears to have bottomed out and may be increasing,1
1509,however istats preliminary estimate indicates that gdp declined by 03 per cent in the fourth quarter of last year in part likely reflecting especially unfavourable developments in the most erratic components of final demand,1
1510,during this period inflation in the tradables sector those industries exposed to international competition has been negative  averaging minus 08 percent annually compared to positive 12 percent in the prior two decades,1
1511,"industries producing traded goods and services tend to be disadvantaged relative to the non 
traded parts of the economy",1
1512,"acti vity abroad has slowed more recently and seems 
to be settling on a sustainable path that still should result in rising demand for us exports",1
1513,"however due to the structural factors in the agribussiness sector worldwide i do not expect 
this scenario to change significantly",1
1514,"common feature is that domestic companies  in bric economies have been seeking to 
enhance their access to supplies of raw materials and moving into new segments of strategic 
commodities and move up the value chain",1
1515,"those were the days 
when production and cpi showed signs of acceleration and substantial uncertainty existed if the business cycle had peaked",1
1516,this is not surprising at all if one understands the fact that hong kong which has created and accumulated enormous amount of capital and wealth in the past few decades enjoys unique advantages in making it a lot easier for companies wishing to tap into the rapidly growing chinese market not only in terms of production and supplies but also in terms of a huge and rapidly expanding consumer market,1
1517,the most obvious example is the very strong growth in exports of our resources,1
1518,scope for exports is significant only if the industry achieves scale value addition diversity and develops information technology and outsourced businesses from the west,1
1519,second the positive intense and fast response by the export sector which grew by around 45 in real terms between 2008 and 2017,1
1520,"national economies became tightly linked with demand in one 
country driving production and inventory cycles across several countries",1
1521,chinas growth story which began in 1980 has evolved from simply attracting inward direct investments and technology for manufacturing and processing trade to becoming a major source of export of capital and technology abroad,1
1522,for example electronics count for only 26 per cent of our total exports while they count for 36 and 60 per cent of taiwans and singapores exports respectively,1
1523,they note that two industries in particular  mining and oil and gas extraction and manufacturing  account for much of the slowdown in mfp growth in this decade,1
1524,"at present a recovery in exports and production and the 
weakness in business fixed investment and privat e consumption seem to be in a tug of war",1
1525,most of these suppliersconsider their year 2000 capability to be a business survival issue as it is of critical importance totheir ability to remain competitive in an aggressive industry,1
1526,however as a result of domestic demand and the strong nonuk multinational sector our assessment is that there would still be some positive growth in output over the coming years  even under a nodeal scenario,1
1527,"when stocks are wellfilled and sales decline companies cut back on production so that 
it becomes even lower than demand",1
1528,"further the growing interaction between industry and services has 
increased the in ﬂuence of the latter in determining international competitiveness",1
1529,"most of these are 
firms that are highly exposed to international tradeincluding manufacturing",1
1530,at least for the foreseeable future it will still take time to bring many types ofnew facilities into the production process and productive capacity will still impose limits on meetinglarge unexpected increases in demand in a short period,1
1531,production and trade are likely to have been adversely affected by the inclement weather in january but business surveys suggest that a similar rate of expansion will occur in the first quarter of this year,1
1532,"i was very much alive to the 
potential dangers of this crisis for our export driven sector and could not be oblivious to its 
ripple effects on the rest of the economy",1
1533,by the way some sectors are more affected than others for example those which compete with uk producers,1
1534,us gdp growth is not generating as much trade as previously with persistent weaknesses in business investment including in it,1
1535,it appears that capital that is plant andequipment can adapt and expand more expeditiously than in the past to meet demands,1
1536,"if there are 
economies of scale throughout the region of possible industry outputs then marginal cost 
pricing will yield negative profits",1
1537,"these are the real challenges facing the exports sector 
worldwide",1
1538,competition for production of services may conflict with exploitation of economies of scale,1
1539,"at the same time there were signs that domestic demand in canadawhich had held up well through the first part of the year was softening and that the inventory
adjustment particularly in the electrical and electronic sectors still had some way to go",1
1540,"bis review 1272009 1
 despite a drop in exports other sectors are faring well",1
1541,"but if this argument were made it would be important to keep in
mind that the change in relative prices between tradeable and nontradeable goods is an important signal for investmentand resource allocation and it would not be sensible to have this relative price moving about too much it is not onlydomestic prices that matter for price signals to the domestic economy",1
1542,new technologies invented elsewhere need to be adapted by firms into their own production processes to make them more efficient,1
1543,"the global economy had reached the peak of a long strong upswing which had stretched capacity and seen a wide range of raw materials and energy prices reach very high 
levels",1
1544,when the reduction of stocks ultimately comes to an end firms may step up production again even though demand has not yet started to recover,1
1545,"in 
addition firms follow a deflation oriented pricing behavior and hence use the sales prices of 
their rivals and the purchasing behavior of customers to set their prices even when the 
supply demand balance improves",1
1546,does the reduced sensitivity reflect structural changes such as globalization or a greater role for intangible capital in production that have reduced the importance of cyclical swings in domestic activity for firms marginal costs and pricing power,1
1547,this leads to the second prerequisite for higher potential growth increasing competition in order to establish efficient and wellfunctioning product markets,1
1548,and the third phase i s a very large increase in resources sector production and exports,1
1549,"another area of softness has been business spending for new equipment which slowed toward the end 
of last year and remained anemic in the first quarter of 2007",1
1550,several sectors experienced contractions in output volumes in the second quarter of 2015,1
1551,owing to this positive growth utilisation of production capacity picked up,1
1552,exports of goods and services excluding receipts from shipping have underperformed exports of the eu17 by a similar margin,1
1553,we found that the value of exports from about a quarter of them has fallen by more than 75 per cent since the year 2000,1
1554,business fixed investment fordevelopment of new products and new businesses also seems to be increasing gradually,1
1555,"another possibility is that business investment has been held down in recent years because relative 
prices of capital goods are no longer falling at the same  pace at which they declined in the late 1990s",1
1556,itcan be said with a high degree of certainty that prospects for the countrys exports this year willremain favourable,1
1557,on this note the strong industry support has indeed been commendable and contributed to the progress of inceif,1
1558,but firstquarter growth was driven largely by net exports and inventoriestwo volatile spending categories that are typically not dependable indicators of ongoing momentum,1
1559,"another risk is that core firms and 
factories abandon domestic production sites",1
1560,arguably however this rise is related less to technology and thestructure of underlying marginal costs and more to uncertainties about how quickly the new practiceswill be exploited to expand opecs productive capacity,1
1561,"these developments were bolstered by investments in it equipment 
and software by firms outside of the itproducing  sector improvements in the knowledge and skills 
needed to use effectively the equipment and softwar e and innovations in business processes",1
1562,this is partly because demand for traded merchandise tends to be a bit more cyclical than the services sector where much output is not traded across borders,1
1563,companies might instead produce a better product for the same price which means a lower qualityadjusted price,1
1564,the sustained increase in the number of exporting companies over the past five years is due mainly to the growing participation of smes,1
1565,"an economy that increases produc tivity and competitiveness can be deprived of 
the benefits it should enjoy in terms of increased market share because of currency 
depreciation in competing countries",1
1566,"3  the trend decline in the relative price of imported mach inery and equipment has also contributed to the rise in canadas 
terms of trade but this is not a recent development",1
1567,"a firm can build a plant for instance but to get rid of it the firm will have to resell it below cost because of 
specific features that prospective buyers will not appreciate",1
1568,higher commodity prices bring increased investment which entails direct and indirect benefits not only for the sectors in question but also for the service sectors that support them ,1
1569,all in all it can be concluded that growth prospects in the world around us have improved,1
1570,"in addition local firms have also been increasing their production by introducing technologies and sales knowhow from advanced 
economies",1
1571,recent indicators have shown possible signs of slower growth in the early part of 2014 growth of industrial production slowed retail sales and passenger vehicle sales moderated and fixed asset investment growth was a little lower in january and february though quite stable in yearended terms,1
1572,"at present the revitalization plans cover 10 industries including the light industry automobiles steel textile equipment manufacturing shipping petrochemicals nonferrous metals it and logistics with the aim to curb and reverse the 
trend of declining growth in these industries",1
1573,as a major investor and integrator of production in the region withmanufacturing concerns in china and southeast asia hong kong companies could adjust productionto areas which have the greatest export competitiveness,1
1574,while the path ahead for commodity prices is as always uncertain declining investment rates in emerging asia particularly china present the prospect of a prolonged decline in the growth rate of commodity demand,1
1575,an industry that has a good reputation will be good for its players and that good reputation would be translated into good value propositions for all those who are involved,1
1576,as i mentioned earlier investment has also been noticeably weak in recent years likely reflecting increased restraint on the part of businesses unsure of the outlook for demand and their profits,1
1577,in my book this is not only bad for the needed cyclical recovery in aggregate demand,1
1578,"this slow trade  phenomenon can be explained in part by the cyclical factor that 
investment in plant and equipment which has a greater tendency to induc e imports is lower 
than in the past",1
1579,the ppi covers price changes faced by the producers on primary intermediate and finished goods and services ready for the market,1
1580,"in contrast the value of machinery and equipment relative to 
gdp has fallen steadily since at least the late 1980s although this is largely explained by 
the fall in the relative price of machinery and equipment",1
1581,later this year many firms will want to hold larger inventories ofgoods as insurance against year2000related supply disruptions and these are likely to run offthose stocks in the first half of 2000,1
1582,in other words the laggard firms arent absorbing the new technology and incorporating it into their production processes to increase their efficiency possibly due a lack of competitive pressures,1
1583,against this background the world economy is experiencing a double hit by complex supply and demand shocks,1
1584,it increases the scope for efficiency gains through specialisation since it allows economies to make better use of their comparative advantage in international production,1
1585,unfortunately this example is not readily transferable to other export industries,1
1586,"firms have been telling us that they are producing more with existing 
capacity rather than investing in new productive capital",1
1587,business investment has been weak in the past six months or so even beyond the energy sector and investment in capital equipment is reported to have declined in the last quarter of 2015 and first quarter of this year,1
1588,also notable is the fact that production especially in manufacturing did not keep up with growth in final demand in the closing months of last year,1
1589,net exports have been the m ain source of expansion,1
1590,uncertainty affects production decisions when firms must made decisions in advance regarding the technology that they will use and the means of production they will employ,1
1591,investment in machinery and equipment especially keeps production structures up to speed with technological advances making it a useful lever for lifting an economys output and ultimately its growth as well,1
